# JPWiki Japanese localization data
# kind	key	english	japanese
gmst	sNoseflat		鼻 平坦/とがっている
gmst	sNosenostrilssmall		鼻腔 小さい/大きい
gmst	sNosenostrilswide		鼻孔 広い/狭い
gmst	sNosenostriltilt		鼻腔傾斜 下げる/上げる
gmst	sNoseregion		鼻周辺　凹/凸
gmst	sNoseselliondown		鼻根 低い/高い
gmst	sNosesellionlower		鼻梁下部 浅い/深い
gmst	sNosesellionshallow		鼻根 浅い/深い
gmst	sNosesellionthin		鼻梁 とがっている/広い
gmst	sNoseshort		鼻 短い/長い
gmst	sNosetilt		鼻の傾き 低い/高い
gmst	sNotEnoughGold		ゴールドが足りません。
gmst	sNotEnoughRoomWarning		このアイテムを置く場所がありません。
gmst	sNoviceSkillLevelText		スキルの基本を習得しています。
gmst	sOKText		はい
gmst	sOff		無効
gmst	sOffButtonText		なし
gmst	sOfferRefused		断られた。
gmst	sOk		はい
gmst	sOldDownloadsAvailable		可能なコンテンツをみる
gmst	sOnButtonText		有効
gmst	sOpenWithKey		次のものでドアを開けた:
gmst	sOpenedContainer		鍵を使って箱を開けました。
gmst	sOutOfLockpicks		ロックピックを使い切りました。
gmst	sOverEncumbered		重量オーバーです。
gmst	sPCControlsTextNone		Controlsメニューでボタンを割り当て
gmst	sPCControlsTextPrefix		キー
gmst	sPauseText		一旦停止
gmst	sPickpocket		すり
gmst	sPlayer		プレイヤー
gmst	sPlayerLeavingBorderRegion		その方向に行くことは出来ません。戻ってください。
gmst	sPoisonAlreadyPoisonedMessage		この武器にはすでに毒が塗られています。
gmst	sPoisonBowConfirmMessage		次の射撃で毒を使いますか？
gmst	sPoisonConfirmMessage		毒を塗りますか:
gmst	sPoisonNoWeaponMessage		まず毒を塗るための武器を装備してください。
gmst	sPoisonStaffsNotAllowedMessage		杖に毒は塗れません。
gmst	sPotion		薬
gmst	sPotionFailed		薬の作成に失敗し、材料を失いました。
gmst	sPotionSucceded		新たなポーションを作成しました。
gmst	sQuestAddedText		クエスト追加
gmst	sQuestCompletedText		クエスト完了
gmst	sQuestUpdatedText		クエストが更新されました。
gmst	sQuickKeyCantEquipBound		アイテムをクイックキーに割り当てられません
gmst	sQuickKeyConsumed		を割り当てました。
gmst	sQuickKeySelectedString		を装備しました。
gmst	sQuickKeyString		ショートカット
gmst	sQuickKeyUnSelectedString		をはずしました。
gmst	sQuickKeyUsedString		使われています
gmst	sQuickLoading		クイックロードしました。
gmst	sQuickSaving		クイックセーブしました。
gmst	sQuitPastMainMenu		ゲームを終了しますか？ (保存していないデータは失われます)
gmst	sRace		種族
gmst	sRaceDescription		種族 Description
gmst	sRandom		ランダム
gmst	sRandomDoorTeleportFailureMessage		この扉はどこにも続いていない。
gmst	sRandomizeFace		顔をランダムに決めますか？
gmst	sRangeText		遠隔
gmst	sRed		赤
gmst	sRemoveMarker		削除する
gmst	sRepairAll		すべて修理
gmst	sReplace		置き換え
gmst	sReset		リセット
gmst	sResetFace		顔をやりなおしますか？
gmst	sRestartBecauseContentRemoved		ダウンロードコンテンツが削除されたために今からゲームを再起動しなければなりません。
gmst	sRestartToUseNewContent		新たなコンテンツが追加されました。反映するためには再起動が必要です。(保存していないデータは失われます)
gmst	sRestartToUseProfileContent		ダウンロードしたコンテンツを反映させるためには、ゲームを再起動してください。
gmst	sRetryText		再実行
gmst	sReturnToMainMenu		メインメニューに戻りますか？ (保存していないデータは失われます)
gmst	sSaveFailed		セーブに失敗しました。
gmst	sSaveGameContentIsMissing		このセーブデータはもうないコンテンツに依存しています。いくつかのオブジェクトは有効ではないかもしれません。ロードを続けますか？
gmst	sSaveGameCorruptMenuMessage		このセーブデータは壊れています。
gmst	sSaveGameDeviceError		デバイスへのアクセス中に問題が発生しました。
gmst	sSaveGameIsCorrupt		このセーブデータは壊れています。
gmst	sSaveGameNoLongerAvailable		セーブデータが見つかりません。ゲームに戻ります。
gmst	sSaveGameNoMasterFilesFound		このセーブデータに必要なマスターファイルが見つかりません。ゲームに戻ります。
gmst	sSaveGameOutOfDiskSpace		%s に十分な空きがありません。他のデバイスを選ぶか、不要なセーブデータを削除してください。
gmst	sSaveNotAvailable		このセーブデータは使えません。
gmst	sSaveOverSaveGame		セーブデータを上書きしますか？
gmst	sSaveSuccessful		セーブしました。
gmst	sScrollEquipped		を装備した。
gmst	sSearch		検索
gmst	sSeasonFall		秋
gmst	sSeasonSpring		春
gmst	sSeasonSummer		夏
gmst	sSeasonWinter		冬
gmst	sSelfRange		自分自身
gmst	sSell		売却:
gmst	sServeTimeQuestion		服役しますか？
gmst	sSetMarkerQuestion		ここにマーカーを置きますか？
gmst	sShape		顔だち
gmst	sSigilStoneCharge		チャージ:
gmst	sSigilStoneConstantEffect		効果が持続しつづける
gmst	sSkillDecreased		スキルが減少した
gmst	sSkillDescHandToHand		HandToHand Description
gmst	sSkillDescHeavyArmor		HeavyArmor Description
gmst	sSkillDescLightArmor		LightArmor Description
gmst	sSkillIncreased		スキルが上昇した
gmst	sSkillLevel		レベル:
gmst	sSkillLevelApprentice		見習い
gmst	sSkillLevelExpert		上級
gmst	sSkillLevelJourneyman		熟練
gmst	sSkillLevelMaster		達人
gmst	sSkillLevelNovice		未熟
gmst	sSkillLevelTooLow		この魔法を作るにはスキルが足りません。
gmst	sSkillNameHandToHand		HandToHand
gmst	sSkillNameHeavyArmor		HeavyArmor
gmst	sSkillNameLightArmor		LightArmor
gmst	sSkillText		技能
gmst	sSkin		皮膚
gmst	sSkinflushed		皮膚 赤みがかっている/青白い
gmst	sSkinshade		皮膚の陰影　暗い/明るい
gmst	sSkintintorange		皮膚の色合い オレンジ/青
gmst	sSkintintpurple		肌の色　紫/黄
gmst	sSlotsFull		すでに全部選んでいます。
gmst	sSmall		小
gmst	sSort		ソート
gmst	sSoulCaptured		魂を捕らえました！
gmst	sSoulGemTooSmall		この魂を捕らえられる十分な大きさのSoul Gemがありません。
gmst	sSoulLevelNameCommon		並
gmst	sSoulLevelNameGrand		多い
gmst	sSoulLevelNameGreater		多め
gmst	sSoulLevelNameLesser		少なめ
gmst	sSoulLevelNamePetty		少量
gmst	sSpecNameCombat		戦闘
gmst	sSpecNameMagic		魔法
gmst	sSpecNameStealth		隠密
gmst	sSpecialization		特技を選んでください。選んだスキルには+10のボーナスがつき、さらに上昇しやすくなります。
gmst	sSpell		Conjuration
gmst	sSpellEffectiveness		魔法効果
gmst	sSpellmakingRequire		必要条件
gmst	sSpellmakingRequire2		必要技能レベル:
gmst	sSpellmakingSuccess		おめでとうございます！新しい魔法を作成しました。
gmst	sStaff		杖
gmst	sStartNewGame		新しくゲームを始めますか？
gmst	sSteal		盗み
gmst	sStealHorse		この馬を盗みますか？
gmst	sStealthDescription		以下の技能について、使用した際の向上をより早くすることができます:Acrobatics、LightArmor、Marksman、Mercantile、Security、sneak、Speechcraft
gmst	sStealthName		隠密
gmst	sStyle		スタイル
gmst	sSuccessfulSneakAttackEnd		倍ダメージ！
gmst	sSuccessfulSneakAttackMain		闇討ちをした相手:
gmst	sSummonedCreatureFit		召喚に十分な空間がありません。
gmst	sSwitch		選択中のクエストにする
gmst	sTargetRange		ターゲット
gmst	sTargetTypeActivate		有効にする
gmst	sTargetTypeApply		適合
gmst	sTargetTypeBrew		醸造酒
gmst	sTargetTypeCrown		しゃべる
gmst	sTargetTypeDrink		飲み物
gmst	sTargetTypeEat		食べる
gmst	sTargetTypeEquip		装備
gmst	sTargetTypeHorse		乗る
gmst	sTargetTypeOpen		開錠対象:
gmst	sTargetTypeOpenDoor		開ける
gmst	sTargetTypeRead		読む
gmst	sTargetTypeRecharge		再チャージ
gmst	sTargetTypeRepair		修理
gmst	sTargetTypeSit		座る
gmst	sTargetTypeSleep		寝る
gmst	sTargetTypeTake		取る
gmst	sTargetTypeTalk		話す
gmst	sTargetTypeUnequip		はずす
gmst	sTargetTypeVampire		食べる/話す
gmst	sTitleText		あなたのレベルが上昇しました
gmst	sTo		行き先
gmst	sTone		顔色
gmst	sTopicAddedText		新しい話題
gmst	sTouchRange		攻撃時
gmst	sTraitNameAggression		好戦的
gmst	sTraitNameConfidence		自信
gmst	sTraitNameEnergy		エネルギー
gmst	sTraitNameResponsibility		責任
gmst	sTravelQuestion		移動先:
gmst	sUActnActivate		操作
gmst	sUActnAutomove		自動移動
gmst	sUActnBack		後退
gmst	sUActnBlock		防御
gmst	sUActnCast		詠唱
gmst	sUActnCrouch		隠密行動
gmst	sUActnForward		前進
gmst	sUActnGrab		掴む
gmst	sUActnJump		ジャンプ
gmst	sUActnMenumode		ジャーナル
gmst	sUActnQuick1		ショートカット1
gmst	sUActnQuick2		ショートカット2
gmst	sUActnQuick3		ショートカット3
gmst	sUActnQuick4		ショートカット4
gmst	sUActnQuick5		ショートカット5
gmst	sUActnQuick6		ショートカット6
gmst	sUActnQuick7		ショートカット7
gmst	sUActnQuick8		ショートカット8
gmst	sUActnQuickload		クイックロード
gmst	sUActnQuickmenu		クイックメニュー
gmst	sUActnQuicksave		クイックセーブ
gmst	sUActnRdyitem		戦闘態勢
gmst	sUActnRestmenu		待機
gmst	sUActnRun		走る
gmst	sUActnSldleft		左へ移動
gmst	sUActnSldright		右へ移動
gmst	sUActnTogglepov		視点切替
gmst	sUActnTogglerun		常に走る
gmst	sUActnUse		攻撃
gmst	sUnequipItemOnPlayer		は外れた
gmst	sVampireFeed		食料
gmst	sVampireFeedQuestion		この人物に何をしますか？
gmst	sVampireTalk		会話
gmst	sVarlaStoneMessage		Varla Stoneの力を使って、エンチャントアイテムのチャージを回復させました。そしてVarla Stoneは使い切られました。
gmst	sVideo		ビデオ
gmst	sVideoChange		設定を反映するには再起動が必要です。
gmst	sViewAll		全て見る
gmst	sVirtueNameBounty		賞金
gmst	sVirtueNameFame		名声:
gmst	sVirtueNameInfamy		悪名:
gmst	sWait		待機
gmst	sWelkyndStoneMessage		Welkynd Stoneの力を使って、Magickaを回復しました。
gmst	sYes		はい
gmst	sYesRestart		はい、ゲームを再スタートします。
gmst	sYesText		はい
gmst	sYesToAllText		すべてはい
gmst	sYieldAccepted		は降参を受け入れた。
gmst	sYieldRejected		は降参を受け入れない！
gmst	sYour		あなたの
book	00002DAB		<font face=5><br>
<br>
親愛なる特使へ
<br>
<br>
お手伝いを承知して下さったことに改めてお礼を申し上げます。友人があなたを推薦してくれたときは非常に嬉しく思いました。そして今回の一連の購入がつつがなく終われば、今後もまたあなたに仕事をお願いすることになるだろうと確信しております。私のような老女にとって、いろいろな場所を巡って歩くことがどれだけ大変なことか、ご想像になれると思います。ここ数年、かわいい最愛の子供達に私の愛情と感謝をしっかりと示せていなかったのではないかと心配でした。でもそんな心配ももう終わりです！ここに、私の家族が一番喜んでくれそうな贈り物のリストと、配達に必要でしょうから子供達の住んでいる場所をお知らせします。
<br>
<br>
Matthias_--_Imperial_CityのTalos_Plaza_District（彼はそこに家を持っています）：Matthiasはいつも乱暴でそそっかしい若者でした。私が最後に聞いた話では、Imperial_Cityでひどく荒っぽい人たちと仲良くなったようです。彼がしっかりと護られているとわかっていれば私はすごく安心できますので、彼にはすばらしい鎧をお願いします。軽すぎてはだめです_--_鉄か鋼がいいでしょう。あと、出来れば『親愛なるMattyへ、私はいつでもここであなたを護っています、愛する母より』と彫り込んでいただければと思います。
<br>
<br>
Andreas_--_The_Drunken_Dragon_Inn（彼はそこの所有者で、住み込んでいます）:_Andyは六歳のころから自分でビールや蒸留酒を醸造しています。開店の日は彼の人生で最高に幸せな日でした。彼には酒場で使う新しいグラスをお願いします。Imperial_Cityにはfrosted_ebonyやAltmeri_crystalですばらしいグラス・セットを作る職人がいるはずです。
<br>
<br>
Sibylla_--_Muck_Valley_Cavern._そう、私の娘は洞窟に住んでいるのですが、私はそれをあまり喜んではいません。Sibbyはいつも（Andyがビールを愛していたのと同じくらい）動物を愛していたのですが、二年前、Empireを捨て去り動物達と共に野に暮らすことを思い立ったようです。悲しいことに、Sibbyはそのとき何かこう......気がふれてしまったようです。彼女は生まれつき、共に暮らす動物達と同じくらい野性的な性質なのです。私に何が出来るでしょうか？私はSibbyの母であり、これからも彼女を愛し続けるでしょう。彼女はあきらかに文明社会の品物など欲しがらず、必要でもないでしょう。そこであなたには、皮なめし職人を見つけて、出来るだけ大きな毛皮の毛布を手に入れていただきたいのです。最後にSibbyを見たとき彼女は裸同然でしたし、洞窟の中では暖かくするものもないでしょう。Muck_Valley_Cavernに贈り物を届けに行くときは気をつけてください！野生の動物達も十分危険ですが、Sibby自身も多分見付けた途端攻撃をしてくるでしょうから。
